Time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
167.25000000000222,0.47055951000712765,-0.8604585700849658,89.68571190001093,0.5096864400001184,0.8566031199991984,0.3213852100009438,28.94878751032236,-15.088146480019592,-16.40239248992092,-44.45639230027156,16.40165133002742,-2.9100000000419752e-06,0.0,29.528023490330217,-16.61014859003788,-14.577255979886196,-42.59273504025965,15.238250750014174,-6.550000000036301e-06,0.0,-57.73078347031479,1.6921926800025828,1.1607471500149378
167.30000000000223,0.5985881800060195,-3.071415950113315,89.86456510000389,0.512367120000118,0.8356056999989576,0.34120025000080567,36.67587761035947,-15.595995020022901,-14.69906961993063,-50.85996139028778,17.226054350041306,-3.4500000000163833e-06,0.0,37.46982669036999,-17.444672070037225,-12.06485892989222,-48.830987190284105,15.73355109002869,-7.100000000023069e-06,0.0,-64.47419900027873,1.6177328899914816,1.6132975900240445
167.3500000000022,0.8963687000197587,-5.999628220143257,89.90993417999908,0.514566770000074,0.8102241599988043,0.35753153000063986,44.94357000037,-16.100893870023175,-13.600674459970934,-57.15238563027003,18.1597423300407,-3.1899999999746135e-06,0.0,46.142454530394545,-18.350933020043502,-9.64192952989553,-55.189841720279084,16.48592186003743,-7.209999999994867e-06,0.0,-70.0916254302166,1.4559061399925148,2.2686716500330038
167.40000000000222,1.423590580025592,-9.469489680157144,89.83678848999348,0.5158641800000415,0.782445589998761,0.3698810400004472,53.16772492034929,-16.63126971002145,-13.272729639993837,-62.882128520235526,19.179309410052635,-2.389999999967604e-06,0.0,55.16342092039261,-19.44495794005106,-7.521052769912089,-61.404444090266914,17.196798410031565,-7.099999999994648e-06,0.0,-74.17815698015143,1.2202426499848904,2.992091680024645
167.45000000000223,1.811583420007854,-12.854884920141473,89.73946944999864,0.5159576399999705,0.7553744599988383,0.37760982000024157,60.59945053031344,-17.251690920033244,-12.866537169965188,-67.92509783021794,20.381296840051657,-1.7899999999761893e-06,0.0,63.24657668032105,-20.109415930011238,-5.543167529923457,-66.81316614021294,18.314831080073176,-7.28000000001529e-06,0.0,-77.10383174011054,0.936433919990934,3.349066330002822
167.50000000000222,1.8253791899970109,-15.617421580096957,89.79188916000264,0.5145822499999091,0.7313970699990382,0.3810808900000798,66.88668500023662,-17.99313788002935,-11.75071914994275,-72.44347815018183,21.540679930054196,-1.5499999999877659e-06,0.0,69.51377520024087,-20.080473189991284,-4.143433349942389,-71.14354444018639,19.965206470057826,-7.830000000029925e-06,0.0,-79.23380609008636,0.8939669300038924,3.185860859986262
167.55000000000223,1.7467260099943278,-17.094400750039682,89.87470030000145,0.5121401499998739,0.7127303099993076,0.38178509999999516,71.08266310014383,-18.5683121900216,-10.47617779994283,-76.0586279801388,22.71288553004342,-1.6700000000091392e-06,0.0,73.96653965014949,-19.787444089982664,-2.9530419299552313,-75.10922306015354,20.91148084003999,-8.480000000026326e-06,0.0,-81.15141144007912,1.0538517400084246,2.8336872999827403
167.60000000000224,1.601422629996233,-17.70720219001663,89.68260523998117,0.5096925499999143,0.6999048299995465,0.38141748999998193,73.72464410009133,-18.77057651999405,-9.240300119952119,-78.67063715009209,23.41157235002051,-1.930000000019861e-06,0.0,76.46416078008158,-19.609199850008086,-2.220363679979564,-77.91290007010157,21.900455430041774,-8.800000000004847e-06,0.0,-82.54841544004499,1.0582501899906998,2.5381322799954553
167.65000000000222,1.4217650399874244,-17.795207969987825,89.37348284999231,0.5068568999998306,0.6928583299998305,0.38142087000001756,75.09610764002622,-18.932571180021014,-8.394359239971314,-80.12663714003611,23.656282980007486,-2.049999999986547e-06,0.0,77.59381676001578,-19.619091099992993,-2.1109384700137452,-79.61685471005092,22.48873390001339,-8.970000000014398e-06,0.0,-83.19556678001851,1.0565209900091317,2.376453189986155
167.70000000000223,1.1304384399885272,-17.373555029981734,89.23784475998872,0.5028965899998498,0.692326460000119,0.3823844100000722,75.07249266998014,-19.370484820004833,-7.915018779983512,-80.22744223997336,23.6011628999783,-1.8999999999901187e-06,0.0,77.32703107996726,-19.385015049995204,-2.6243117000297094,-80.04903056998614,22.570799619993178,-9.119999999986355e-06,0.0,-83.32323260998811,1.2980798500031718,1.9897542199801168
167.75000000000222,1.053911250001197,-17.17133098999601,88.98554397998878,0.5004274899999247,0.698308200000423,0.38438268000009096,74.19377801993495,-19.161357949980392,-7.906434530014784,-78.79246291989665,22.75018212995404,-1.910000000000917e-06,0.0,76.33875410993669,-19.40348444000854,-3.2918414900406776,-78.92258032991293,22.072416859965468,-9.190000000004206e-06,0.0,-82.5328180199466,1.293195779996022,1.8630314199955413
167.80000000000223,1.2277578200148247,-16.949739319975382,88.79299887999362,0.4992842899999663,0.7110238000006945,0.38632364000007724,72.00127564986506,-18.639194919973594,-8.662090430051112,-75.75696915984037,21.57169951993621,-1.8199999999712137e-06,0.0,74.31106431987848,-19.68913719001649,-4.2982007700455584,-76.24905267985677,21.111685689950242,-8.94999999998123e-06,0.0,-81.0487322599268,1.172174829993977,1.779379009997501
167.85000000000224,1.5871237900128805,-15.853161179922935,88.70597997999648,0.49878419999998536,0.729367030000934,0.38743050000000656,68.01460612977861,-18.09367870998088,-10.085128480072319,-71.7465178298042,19.94699924992783,-1.2099999999568111e-06,0.0,70.63024033978775,-20.06042126001551,-5.4945716700662945,-72.55650118981661,19.89518838994452,-8.309999999964816e-06,0.0,-79.3164508199189,1.0579596099944646,1.7422420699968266
167.90000000000222,1.7699553200022127,-13.370137099860138,88.50901137998709,0.49858020000000286,0.7520907200010732,0.38619176999988103,62.08780884969933,-17.62987577997866,-11.65336949006528,-67.1577192497891,18.41128665993777,-3.599999999761837e-07,0.0,64.69178022968711,-20.386472710010732,-7.237038690089193,-68.1792231097925,18.80019029996112,-7.3699999999510285e-06,0.0,-77.49741824991219,0.8336409499860912,1.6561606799968809
167.95000000000223,1.6503453499875114,-9.777403419823452,88.19804237998393,0.4988898300000254,0.7771328500011525,0.3817696499997173,54.75793340965081,-17.222461799982906,-12.960386390048674,-62.35517141978184,17.180627979950838,3.400000000264216e-07,0.0,56.78859017961517,-20.375923929989696,-9.470010590110785,-63.21923801976935,18.17429899997795,-6.50999999997483e-06,0.0,-75.08414065986916,0.4769514699796509,1.4918333099856986
168.00000000000222,1.272781659979982,-5.7297778298231705,87.80007415998203,0.49962802000003903,0.8028989200011313,0.3734844699995428,46.72271269963883,-16.83221652998249,-13.84036604003205,-57.385513199773186,16.228376039965788,6.6000000000363e-07,0.0,47.83960971959533,-19.903975709968126,-11.9900867601125,-57.890603819754126,17.517384579962666,-6.179999999998946e-06,0.0,-71.53690400980891,-0.07111348002686808,1.0770512199814244
168.05000000000223,0.8074838499795248,-2.091342219860989,87.46432882999041,0.5005229900000373,0.8276400100010505,0.361159669999366,38.664390419652904,-16.391615369979235,-14.51242070003017,-52.029048969750264,15.42293089996727,6.399999999927271e-07,0.0,38.86160802961601,-18.91645631994444,-14.431084860101777,-52.05441399972612,16.697127339964602,-6.039999999997198e-06,0.0,-66.36121630973032,-0.6235442100190338,0.7358053999875249
168.10000000000224,0.48361069999196005,0.26423234007044044,87.3982244800038,0.5012289900000189,0.8494068700008772,0.34511688999920354,31.387649699700233,-15.781919269966036,-15.32762348004222,-46.16963750972914,14.73429221997109,4.299999999743721e-07,0.0,30.967064589683858,-17.591452269940003,-16.41116084007437,-45.65536171970891,15.961919509969064,-5.8399999999812865e-06,0.0,-59.340797469646475,-0.8180915199964518,0.5450675699976364
168.15000000000222,0.4564869200035759,1.0623020600057262,87.63417174001171,0.501370650000005,0.8664081600006394,0.3258956999990865,25.346532719760063,-14.883264609953986,-16.485874890056802,-40.02537998972596,14.14499250997651,7.999999998449173e-08,0.0,24.859224249764132,-16.32677594994978,-17.7163790700516,-39.24578413972125,15.318256509974896,-5.37999999997313e-06,0.0,-50.77809770959565,-0.4697920999786065,0.5999993500069057
168.20000000000223,0.5903438700041371,0.7000212399683142,87.77434350999891,0.501872170000023,0.8780240600003871,0.304443969999015,20.625308979818268,-13.71797849995048,-17.628052600043578,-34.07237111975058,13.762127759990086,-2.299999999996526e-07,0.0,20.186371679817398,-15.364400089961912,-18.899804930062565,-33.2270547597523,14.865756039989655,-4.819999999959464e-06,0.0,-41.354420049571864,-0.06327755998415648,0.8241896500137742
168.25000000000225,0.6976683500051237,-0.15029078003864982,87.68753454999589,0.5024385000000245,0.8837240600001397,0.2827827299990573,17.155872189866983,-12.687627679961373,-18.39643451003262,-29.15421694981386,13.890949570017478,-9.999999997984933e-08,0.0,16.732750569869133,-14.650758159975055,-20.102806510047557,-28.44456770982161,14.974700070017265,-4.029999999958843e-06,0.0,-32.0698425596049,0.26048738001456073,1.1076728700107459
168.30000000000223,0.7380089599987549,-0.7912752500120834,87.67476064999958,0.5028133400000153,0.8850081600000005,0.26328371999921313,14.543607629894758,-12.079741769983563,-18.932462780013847,-25.885532639894983,14.605849930043739,3.0000000002058553e-07,0.0,14.273639799902822,-14.14810399998167,-20.771380570018685,-25.45125021990973,15.661308940041645,-3.4099999999778352e-06,0.0,-24.163010679699816,0.542789540007379,1.1359209399947916
168.35000000000224,0.7264876099939427,-0.6419593599707253,87.67643302999727,0.5030287000000098,0.8846025999999886,0.24775312999940985,12.352518469908846,-11.870507680003502,-19.162672529998755,-24.367130869971454,15.642887950048353,5.900000000070476e-07,0.0,12.242761559905123,-13.886942039986558,-21.042095210010817,-24.224335219969497,16.69818975004513,-2.9099999999797196e-06,0.0,-18.72944947982098,0.6643072299962275,0.8317787299874433
168.40000000000225,0.6228632899994845,0.4615560200593134,87.6111073999969,0.5032795100000126,0.8851155100000463,0.23718646999964427,10.297720349915183,-12.0093093500044,-19.102324419996084,-24.199331180008386,16.531550160029994,7.399999999960209e-07,0.0,9.980699989903803,-13.658940949996236,-21.256691800006404,-23.80030538999345,17.496312280027592,-2.6200000000014975e-06,0.0,-16.11099958993006,0.5514311599988354,0.5705821199949698
168.45000000000223,0.6713371800032648,1.7908482800522392,87.49459433999252,0.5035430200000135,0.8863184500000506,0.23151259999983773,8.634106679940894,-12.058309810001058,-19.006672819997576,-24.485901770013257,17.00659082001346,6.999999999975974e-07,0.0,8.048515419928526,-13.670966370003063,-21.450289540012115,-23.778125060001155,17.976539300015393,-2.439999999993579e-06,0.0,-15.241322369980201,0.6123330900032878,0.5633735500034774
168.50000000000225,0.7218005900020378,2.612673410019265,87.26059350998891,0.5037964800000073,0.8870378500000128,0.22970776999998926,7.84645873998714,-12.09233209000121,-18.8574210099953,-24.793178280010448,17.183610140002372,8.40000000019134e-07,0.0,6.956773449975151,-13.73423760000315,-21.73065216001109,-23.842569010003185,18.22811330000923,-2.249999999979673e-06,0.0,-15.006863539992306,0.6519524400011368,0.6930342400049921
168.55000000000223,0.7291611399991822,2.874446439998414,86.97906713999453,0.5038854500000012,0.8871761299999983,0.23072136000009386,7.795793110007618,-12.125981030000718,-18.632108559999107,-24.938440969996115,17.14607055999573,1.00000000001183e-06,0.0,6.658130650005053,-13.763565529999017,-21.979085240000938,-23.898889169997886,18.286205539998626,-2.240000000011511e-06,0.0,-15.183662540015256,0.6414514099997061,0.8401397900007005
168.60000000000224,0.7275904299981175,2.7360791499799793,86.82168214999452,0.5039803999999999,0.887078549999972,0.23380358000019247,8.170664230041819,-12.093226070001187,-18.47116347998919,-24.8701905600088,16.946100889992685,1.0300000000021291e-06,0.0,6.962733230038651,-13.79222647000266,-22.07073050000488,-23.890446680010008,18.133345759993727,-2.3199999999929665e-06,0.0,-15.82473224003321,0.6037291499959235,0.9199826900037166
168.65000000000225,0.7063226599996103,2.2622325399689243,86.81006450000504,0.5039479500000004,0.8865292799999622,0.23904974000029158,9.132752080060273,-12.08060202999933,-18.307155029997347,-24.995256930013177,16.67689877998768,9.500000000027121e-07,0.0,7.954888150067694,-13.855243910006234,-21.98402923998738,-24.081635330020216,17.875486249987187,-2.420000000001992e-06,0.0,-16.962693080061698,0.5387408399984324,0.8542971099868121
168.70000000000223,0.6948128899991135,1.7553373099881533,86.94265961000745,0.5039757399999993,0.8860886599999935,0.24662631000039645,10.34226431005091,-12.075531160002868,-18.30368751000302,-25.265324960020497,16.261069919978738,8.70000000001243e-07,0.0,9.333181500059737,-13.979034510006782,-21.73767184999078,-24.482479810026902,17.396917259974085,-2.4599999999927686e-06,0.0,-19.048672370131513,0.4534642499960711,0.6242107899952187
168.75000000000225,0.7292703100034512,1.442662889999914,87.18386930001182,0.5039318499999998,0.8856553499999851,0.25714995000054075,11.802610210062559,-12.120488370003198,-18.304521210001052,-26.02693088004788,15.727411989975248,6.49999999986698e-07,0.0,11.084517280076176,-14.231609950014835,-21.257233019975544,-25.44536488005558,16.772301249969974,-2.720000000020254e-06,0.0,-22.503969320199197,0.4441724800017999,0.3083542499897199
168.80000000000223,0.8446071100055245,1.5563735900100686,87.51700826001529,0.503848789999998,0.8850881199999607,0.27107752000070295,13.400607320081628,-12.231165240007552,-18.328522139998253,-27.46747911008128,15.121221589971078,3.699999999837172e-07,0.0,13.08692374010196,-14.65250218002204,-20.497985779960118,-27.130350540094753,16.06456409996562,-3.2200000000270607e-06,0.0,-27.743773260268522,0.5502036200059878,0.031119559988049085
168.85000000000224,1.0072818500091507,1.8603760800167797,87.8688767500161,0.5039991000000199,0.8834960799998876,0.28877377000086824,15.566582590112265,-12.43576972001007,-18.218103189988703,-29.781585950126768,14.448974539972353,-7.000000002327247e-08,0.0,15.728768170132865,-15.275547040033402,-19.47708002994864,-29.733437740136022,15.22687265996234,-3.850000000027947e-06,0.0,-34.558080770338414,0.7256909300098757,-0.16141175000298305
168.90000000000225,1.3737378400183253,1.9835003899972021,88.3309129800222,0.5047058800000399,0.8793220499997301,0.3093604500009646,18.62209894016173,-12.55635807000726,-18.049839489990223,-32.999148510166656,13.875344099980683,-7.800000000347368e-07,0.0,19.43536267019096,-16.24001604004657,-17.987239869924768,-33.271743050176205,14.379616499966218,-4.660000000041274e-06,0.0,-42.36829030036438,1.1647217300221926,-0.02726667998551584
168.95000000000223,1.709337330009596,1.5601373899652418,88.77882644001677,0.5056067900000449,0.8707734499994992,0.3310414700009613,22.985507370228774,-12.880871310022965,-17.611509769966347,-37.27067524021655,13.694035900004751,-1.550000000033228e-06,0.0,24.330836440244113,-17.208871270037232,-16.200256969914527,-37.564135460205776,13.847496019986995,-5.420000000045024e-06,0.0,-50.43286723035569,1.5861614000122128,0.40945423002272285
